1,-3.188396,55.944425,260.0,-3.1884480944533,55.944129557674096,trades.rare.cable
2,-3.1884480944533,55.944129557674096,310.0,-3.1882552581703942,55.94389974434116,cubs.trucks.help
3,-3.1882552581703942,55.94389974434116,200.0,-3.18853716595663,55.94379713829816,null
4,-3.18853716595663,55.94379713829816,200.0,-3.1888190737428657,55.94369453225516,labels.hotels.alert
5,-3.1888190737428657,55.94369453225516,120.0,-3.1889690737428658,55.94395433987629,null
6,-3.1889690737428658,55.94395433987629,120.0,-3.189119073742866,55.944214147497426,spoon.invest.every
7,-3.189119073742866,55.944214147497426,220.0,-3.1893488870758016,55.94402131121452,null
8,-3.1893488870758016,55.94402131121452,220.0,-3.1895787004087373,55.943828474931614,burn.spot.across
9,-3.1895787004087373,55.943828474931614,280.0,-3.1895266059554372,55.94353303260571,cars.attend.hotels
10,-3.1895266059554372,55.94353303260571,240.0,-3.1896766059554373,55.94327322498457,null
11,-3.1896766059554373,55.94327322498457,240.0,-3.1898266059554374,55.94301341736344,second.launch.miles
12,-3.1898266059554374,55.94301341736344,120.0,-3.1899766059554375,55.94327322498457,null
13,-3.1899766059554375,55.94327322498457,130.0,-3.1901694422383433,55.94350303831751,null
14,-3.1901694422383433,55.94350303831751,120.0,-3.1903194422383434,55.94376284593864,sculpture.shot.melon
15,-3.1903194422383434,55.94376284593864,150.0,-3.190579249859479,55.94391284593864,null
16,-3.190579249859479,55.94391284593864,150.0,-3.1908390574806145,55.94406284593864,null
17,-3.1908390574806145,55.94406284593864,160.0,-3.19112096526685,55.94416545198164,hills.giant.crate
18,-3.19112096526685,55.94416545198164,80.0,-3.19106887081355,55.94446089430755,null
19,-3.19106887081355,55.94446089430755,90.0,-3.19106887081355,55.94476089430755,estate.gave.votes
20,-3.19106887081355,55.94476089430755,50.0,-3.1908760345306444,55.944990707640486,null
21,-3.1908760345306444,55.944990707640486,50.0,-3.1906831982477386,55.94522052097342,null
22,-3.1906831982477386,55.94522052097342,50.0,-3.190490361964833,55.94545033430636,null
23,-3.190490361964833,55.94545033430636,50.0,-3.190297525681927,55.945680147639294,null
24,-3.190297525681927,55.945680147639294,50.0,-3.1901046893990213,55.94590996097223,love.behind.orchestra
25,-3.1901046893990213,55.94590996097223,330.0,-3.1898448817778857,55.94575996097223,null
26,-3.1898448817778857,55.94575996097223,330.0,-3.18958507415675,55.945609960972234,null
27,-3.18958507415675,55.945609960972234,330.0,-3.1893252665356147,55.94545996097224,null
28,-3.1893252665356147,55.94545996097224,330.0,-3.189065458914479,55.94530996097224,null
29,-3.189065458914479,55.94530996097224,340.0,-3.1887835511282434,55.94520735492924,rooms.lamp.teach
30,-3.1887835511282434,55.94520735492924,60.0,-3.1886335511282433,55.94546716255037,null
31,-3.1886335511282433,55.94546716255037,60.0,-3.188483551128243,55.945726970171506,bend.tubes.chops
32,-3.188483551128243,55.945726970171506,0.0,-3.188183551128243,55.945726970171506,null
33,-3.188183551128243,55.945726970171506,0.0,-3.187883551128243,55.945726970171506,null
34,-3.187883551128243,55.945726970171506,350.0,-3.187588108802339,55.945674875718204,null
35,-3.187588108802339,55.945674875718204,0.0,-3.187288108802339,55.945674875718204,diner.leaves.mutual
36,-3.187288108802339,55.945674875718204,330.0,-3.1870283011812033,55.945524875718206,spent.spoon.bolt
37,-3.1870283011812033,55.945524875718206,20.0,-3.1867463933949676,55.94562748176121,hidden.handle.softly
38,-3.1867463933949676,55.94562748176121,270.0,-3.1867463933949676,55.945327481761204,dragon.bottle.crisp
39,-3.1867463933949676,55.945327481761204,290.0,-3.18664378735197,55.945045573974966,null
40,-3.18664378735197,55.945045573974966,300.0,-3.18649378735197,55.94478576635383,rated.fired.crowds
41,-3.18649378735197,55.94478576635383,220.0,-3.1867236006849056,55.944592930070925,artist.gets.react
42,-3.1867236006849056,55.944592930070925,0.0,-3.1864236006849054,55.944592930070925,null
43,-3.1864236006849054,55.944592930070925,330.0,-3.18616379306377,55.94444293007093,null
44,-3.18616379306377,55.94444293007093,290.0,-3.1860611870207722,55.94416102228469,organs.shape.fantastic
45,-3.1860611870207722,55.94416102228469,290.0,-3.1859585809777746,55.94387911449845,null
46,-3.1859585809777746,55.94387911449845,290.0,-3.185855974934777,55.94359720671221,record.sofa.sock
47,-3.185855974934777,55.94359720671221,290.0,-3.1857533688917794,55.943315298925974,null
48,-3.1857533688917794,55.943315298925974,300.0,-3.1856033688917793,55.94305549130484,toned.deflection.bland
49,-3.1856033688917793,55.94305549130484,280.0,-3.1855512744384793,55.94276004897893,dent.shins.cycle
50,-3.1855512744384793,55.94276004897893,30.0,-3.1852914668173438,55.94291004897893,null
51,-3.1852914668173438,55.94291004897893,30.0,-3.1850316591962082,55.94306004897893,null
52,-3.1850316591962082,55.94306004897893,30.0,-3.1847718515750727,55.943210048978926,brings.remedy.latter
53,-3.1847718515750727,55.943210048978926,130.0,-3.1849646878579785,55.94343986231186,sentences.sings.modern
54,-3.1849646878579785,55.94343986231186,130.0,-3.1851575241408843,55.9436696756448,hello.love.keys
55,-3.1851575241408843,55.9436696756448,20.0,-3.1848756163546486,55.9437722816878,null
56,-3.1848756163546486,55.9437722816878,30.0,-3.184615808733513,55.9439222816878,rider.mile.lime
57,-3.184615808733513,55.9439222816878,90.0,-3.184615808733513,55.9442222816878,null
58,-3.184615808733513,55.9442222816878,80.0,-3.184563714280213,55.94451772401371,null
59,-3.184563714280213,55.94451772401371,90.0,-3.184563714280213,55.94481772401371,null
60,-3.184563714280213,55.94481772401371,80.0,-3.184511619826913,55.94511316633962,settle.title.united
61,-3.184511619826913,55.94511316633962,130.0,-3.184704456109819,55.94534297967255,null
62,-3.184704456109819,55.94534297967255,120.0,-3.184854456109819,55.94560278729369,null
63,-3.184854456109819,55.94560278729369,130.0,-3.1850472923927247,55.94583260062662,rider.aura.bulb
64,-3.1850472923927247,55.94583260062662,170.0,-3.1853427347186285,55.945884695079926,null
65,-3.1853427347186285,55.945884695079926,160.0,-3.185624642504864,55.945987301122926,renew.slows.basket
66,-3.185624642504864,55.945987301122926,250.0,-3.185727248547862,55.94570539333669,null
67,-3.185727248547862,55.94570539333669,250.0,-3.1858298545908594,55.94542348555045,null
68,-3.1858298545908594,55.94542348555045,240.0,-3.1859798545908595,55.945163677929315,null
69,-3.1859798545908595,55.945163677929315,250.0,-3.186082460633857,55.94488177014308,null
70,-3.186082460633857,55.94488177014308,240.0,-3.1862324606338572,55.94462196252194,null
71,-3.1862324606338572,55.94462196252194,280.0,-3.186180366180557,55.944326520196036,null
72,-3.186180366180557,55.944326520196036,240.0,-3.1863303661805573,55.9440667125749,null
73,-3.1863303661805573,55.9440667125749,240.0,-3.1864803661805574,55.94380690495377,null
74,-3.1864803661805574,55.94380690495377,240.0,-3.1866303661805575,55.94354709733263,null
75,-3.1866303661805575,55.94354709733263,240.0,-3.1867803661805576,55.9432872897115,null
76,-3.1867803661805576,55.9432872897115,240.0,-3.1869303661805577,55.943027482090365,valve.elaborate.fortunate
77,-3.1869303661805577,55.943027482090365,180.0,-3.187230366180558,55.943027482090365,null
78,-3.187230366180558,55.943027482090365,180.0,-3.187530366180558,55.943027482090365,null
79,-3.187530366180558,55.943027482090365,180.0,-3.1878303661805583,55.943027482090365,null
80,-3.1878303661805583,55.943027482090365,170.0,-3.188125808506462,55.94307957654367,null
81,-3.188125808506462,55.94307957654367,180.0,-3.1884258085064623,55.94307957654367,groups.ideas.script
82,-3.1884258085064623,55.94307957654367,190.0,-3.188721250832366,55.943027482090365,null
83,-3.188721250832366,55.943027482090365,190.0,-3.18901669315827,55.94297538763706,null
84,-3.18901669315827,55.94297538763706,190.0,-3.189312135484174,55.94292329318376,null
85,-3.189312135484174,55.94292329318376,190.0,-3.1896075778100776,55.94287119873046,null
86,-3.1896075778100776,55.94287119873046,180.0,-3.189907577810078,55.94287119873046,null
87,-3.189907577810078,55.94287119873046,190.0,-3.1902030201359817,55.942819104277156,null
88,-3.1902030201359817,55.942819104277156,180.0,-3.190503020135982,55.942819104277156,null
89,-3.190503020135982,55.942819104277156,190.0,-3.1907984624618857,55.942767009823854,null
90,-3.1907984624618857,55.942767009823854,180.0,-3.191098462461886,55.942767009823854,along.spill.limp
91,-3.191098462461886,55.942767009823854,30.0,-3.1908386548407504,55.94291700982385,null
92,-3.1908386548407504,55.94291700982385,30.0,-3.190578847219615,55.94306700982385,null
93,-3.190578847219615,55.94306700982385,30.0,-3.1903190395984793,55.94321700982385,null
94,-3.1903190395984793,55.94321700982385,30.0,-3.1900592319773438,55.943367009823845,null
95,-3.1900592319773438,55.943367009823845,30.0,-3.1897994243562082,55.94351700982384,null
96,-3.1897994243562082,55.94351700982384,30.0,-3.1895396167350727,55.94366700982384,null
97,-3.1895396167350727,55.94366700982384,30.0,-3.189279809113937,55.94381700982384,null
98,-3.189279809113937,55.94381700982384,30.0,-3.1890200014928016,55.94396700982384,null
99,-3.1890200014928016,55.94396700982384,40.0,-3.188790188159866,55.94415984610674,null
100,-3.188790188159866,55.94415984610674,30.0,-3.1885303805387304,55.94430984610674,null
