1,-3.188396,55.944425,260.0,-3.1884480944533,55.944129557674096,trades.rare.cable
2,-3.1884480944533,55.944129557674096,170.0,-3.188743536779204,55.9441816521274,null
3,-3.188743536779204,55.9441816521274,180.0,-3.189043536779204,55.9441816521274,spoon.invest.every
4,-3.189043536779204,55.9441816521274,100.0,-3.189095631232504,55.944477094453305,null
5,-3.189095631232504,55.944477094453305,100.0,-3.189147725685804,55.94477253677921,null
6,-3.189147725685804,55.94477253677921,100.0,-3.189199820139104,55.94506797910512,number.exist.rate
7,-3.189199820139104,55.94506797910512,10.0,-3.1889043778132002,55.94512007355842,null
8,-3.1889043778132002,55.94512007355842,10.0,-3.1886089354872964,55.94517216801172,rooms.lamp.teach
9,-3.1886089354872964,55.94517216801172,130.0,-3.188801771770202,55.94540198134466,shady.soft.phones
10,-3.188801771770202,55.94540198134466,10.0,-3.1885063294442983,55.94545407579796,skills.less.herb
11,-3.1885063294442983,55.94545407579796,170.0,-3.188801771770202,55.945506170251264,null
12,-3.188801771770202,55.945506170251264,160.0,-3.189083679556438,55.945608776294264,null
13,-3.189083679556438,55.945608776294264,170.0,-3.1893791218823417,55.94566087074757,museum.spicy.horns
14,-3.1893791218823417,55.94566087074757,90.0,-3.1893791218823417,55.94596087074757,coherent.saints.stuck
15,-3.1893791218823417,55.94596087074757,170.0,-3.1896745642082456,55.94601296520087,null
16,-3.1896745642082456,55.94601296520087,180.0,-3.1899745642082458,55.94601296520087,love.behind.orchestra
17,-3.1899745642082458,55.94601296520087,180.0,-3.190274564208246,55.94601296520087,null
18,-3.190274564208246,55.94601296520087,180.0,-3.190574564208246,55.94601296520087,null
19,-3.190574564208246,55.94601296520087,180.0,-3.1908745642082463,55.94601296520087,null
20,-3.1908745642082463,55.94601296520087,190.0,-3.19117000653415,55.94596087074757,simple.rust.audio
21,-3.19117000653415,55.94596087074757,240.0,-3.1913200065341503,55.945701063126435,null
22,-3.1913200065341503,55.945701063126435,240.0,-3.1914700065341504,55.9454412555053,null
23,-3.1914700065341504,55.9454412555053,240.0,-3.1916200065341505,55.94518144788417,hills.feels.tunes
24,-3.1916200065341505,55.94518144788417,190.0,-3.1919154488600543,55.945129353430865,null
25,-3.1919154488600543,55.945129353430865,180.0,-3.1922154488600545,55.945129353430865,useful.hike.trades
26,-3.1922154488600545,55.945129353430865,320.0,-3.191985635527119,55.94493651714796,null
27,-3.191985635527119,55.94493651714796,320.0,-3.191755822194183,55.94474368086505,null
28,-3.191755822194183,55.94474368086505,320.0,-3.1915260088612474,55.944550844582146,null
29,-3.1915260088612474,55.944550844582146,330.0,-3.191266201240112,55.94440084458215,null
30,-3.191266201240112,55.94440084458215,320.0,-3.191036387907176,55.94420800829924,null
31,-3.191036387907176,55.94420800829924,330.0,-3.1907765802860406,55.944058008299244,null
32,-3.1907765802860406,55.944058008299244,320.0,-3.190546766953105,55.94386517201634,null
33,-3.190546766953105,55.94386517201634,330.0,-3.1902869593319694,55.94371517201634,sculpture.shot.melon
34,-3.1902869593319694,55.94371517201634,290.0,-3.1901843532889718,55.9434332642301,arts.dish.scarcely
35,-3.1901843532889718,55.9434332642301,300.0,-3.1900343532889717,55.94317345660897,null
36,-3.1900343532889717,55.94317345660897,300.0,-3.1898843532889716,55.94291364898783,second.launch.miles
37,-3.1898843532889716,55.94291364898783,190.0,-3.1901797956148754,55.94286155453453,null
38,-3.1901797956148754,55.94286155453453,190.0,-3.1904752379407793,55.94280946008123,tonic.bliss.cove
39,-3.1904752379407793,55.94280946008123,130.0,-3.190668074223685,55.943039273414165,relate.chill.vest
40,-3.190668074223685,55.943039273414165,210.0,-3.1909278818448206,55.94288927341417,null
41,-3.1909278818448206,55.94288927341417,210.0,-3.191187689465956,55.94273927341417,along.spill.limp
42,-3.191187689465956,55.94273927341417,10.0,-3.1908922471400523,55.94279136786747,null
43,-3.1908922471400523,55.94279136786747,10.0,-3.1905968048141484,55.94284346232077,null
44,-3.1905968048141484,55.94284346232077,10.0,-3.1903013624882446,55.942895556774076,null
45,-3.1903013624882446,55.942895556774076,10.0,-3.1900059201623407,55.94294765122738,null
46,-3.1900059201623407,55.94294765122738,20.0,-3.189724012376105,55.94305025727038,null
47,-3.189724012376105,55.94305025727038,10.0,-3.189428570050201,55.94310235172368,null
48,-3.189428570050201,55.94310235172368,20.0,-3.1891466622639655,55.94320495776668,null
49,-3.1891466622639655,55.94320495776668,10.0,-3.1888512199380616,55.943257052219984,null
50,-3.1888512199380616,55.943257052219984,20.0,-3.188569312151826,55.943359658262985,null
51,-3.188569312151826,55.943359658262985,10.0,-3.188273869825922,55.94341175271629,null
52,-3.188273869825922,55.94341175271629,20.0,-3.1879919620396864,55.94351435875929,scare.cubs.resort
53,-3.1879919620396864,55.94351435875929,40.0,-3.1877621487067507,55.943707195042194,null
54,-3.1877621487067507,55.943707195042194,30.0,-3.187502341085615,55.94385719504219,begins.spider.drips
55,-3.187502341085615,55.94385719504219,10.0,-3.1872068987597113,55.943909289495494,null
56,-3.1872068987597113,55.943909289495494,20.0,-3.1869249909734756,55.944011895538495,renew.ears.tend
57,-3.1869249909734756,55.944011895538495,10.0,-3.1866295486475718,55.9440639899918,lime.learns.front
58,-3.1866295486475718,55.9440639899918,190.0,-3.1869249909734756,55.944011895538495,null
59,-3.1869249909734756,55.944011895538495,130.0,-3.1871178272563814,55.94424170887143,null
60,-3.1871178272563814,55.94424170887143,130.0,-3.187310663539287,55.94447152220437,only.fairly.rift
61,-3.187310663539287,55.94447152220437,10.0,-3.1870152212133833,55.94452361665767,null
62,-3.1870152212133833,55.94452361665767,10.0,-3.1867197788874795,55.94457571111097,artist.gets.react
63,-3.1867197788874795,55.94457571111097,60.0,-3.1865697788874794,55.944835518732106,laws.merit.bleak
64,-3.1865697788874794,55.944835518732106,80.0,-3.1865176844341794,55.94513096105801,null
65,-3.1865176844341794,55.94513096105801,140.0,-3.186747497767115,55.94532379734092,null
66,-3.186747497767115,55.94532379734092,150.0,-3.1870073053882506,55.94547379734092,spent.spoon.bolt
67,-3.1870073053882506,55.94547379734092,140.0,-3.1872371187211863,55.94566663362382,diner.leaves.mutual
68,-3.1872371187211863,55.94566663362382,320.0,-3.1870073053882506,55.94547379734092,null
69,-3.1870073053882506,55.94547379734092,310.0,-3.186814469105345,55.94524398400798,null
70,-3.186814469105345,55.94524398400798,310.0,-3.186621632822439,55.945014170675044,null
71,-3.186621632822439,55.945014170675044,300.0,-3.186471632822439,55.94475436305391,null
72,-3.186471632822439,55.94475436305391,310.0,-3.186278796539533,55.944524549720974,null
73,-3.186278796539533,55.944524549720974,300.0,-3.186128796539533,55.94426474209984,null
74,-3.186128796539533,55.94426474209984,290.0,-3.1860261904965355,55.9439828343136,teams.mild.played
75,-3.1860261904965355,55.9439828343136,260.0,-3.1860782849498355,55.943687391987694,null
76,-3.1860782849498355,55.943687391987694,260.0,-3.1861303794031355,55.94339194966179,null
77,-3.1861303794031355,55.94339194966179,260.0,-3.1861824738564355,55.94309650733588,null
78,-3.1861824738564355,55.94309650733588,260.0,-3.1862345683097355,55.942801065009974,under.retire.bump
79,-3.1862345683097355,55.942801065009974,190.0,-3.1865300106356393,55.94274897055667,null
80,-3.1865300106356393,55.94274897055667,190.0,-3.186825452961543,55.94269687610337,strut.river.surely
81,-3.186825452961543,55.94269687610337,120.0,-3.1869754529615433,55.9429566837245,null
82,-3.1869754529615433,55.9429566837245,120.0,-3.1871254529615434,55.94321649134564,scale.chair.kinds
83,-3.1871254529615434,55.94321649134564,10.0,-3.1868300106356395,55.94326858579894,null
84,-3.1868300106356395,55.94326858579894,40.0,-3.186600197302704,55.943461422081846,null
85,-3.186600197302704,55.943461422081846,10.0,-3.1863047549768,55.94351351653515,null
86,-3.1863047549768,55.94351351653515,10.0,-3.186009312650896,55.94356561098845,null
87,-3.186009312650896,55.94356561098845,10.0,-3.1857138703249923,55.94361770544175,null
88,-3.1857138703249923,55.94361770544175,10.0,-3.1854184279990885,55.943669799895055,null
89,-3.1854184279990885,55.943669799895055,20.0,-3.1851365202128528,55.943772405938056,null
90,-3.1851365202128528,55.943772405938056,10.0,-3.184841077886949,55.94382450039136,rider.mile.lime
91,-3.184841077886949,55.94382450039136,80.0,-3.184788983433649,55.944119942717265,null
92,-3.184788983433649,55.944119942717265,80.0,-3.184736888980349,55.94441538504317,null
93,-3.184736888980349,55.94441538504317,80.0,-3.184684794527049,55.94471082736908,null
94,-3.184684794527049,55.94471082736908,70.0,-3.1845821884840513,55.94499273515532,null
