1,-3.1878,55.9444,190.0,-3.188095442325904,55.9443479055467,null
2,-3.188095442325904,55.9443479055467,190.0,-3.188390884651808,55.9442958110934,trades.rare.cable
3,-3.188390884651808,55.9442958110934,300.0,-3.1882408846518078,55.94403600347226,null
4,-3.1882408846518078,55.94403600347226,300.0,-3.1880908846518077,55.94377619585113,cubs.trucks.help
5,-3.1880908846518077,55.94377619585113,190.0,-3.1883863269777115,55.94372410139783,null
6,-3.1883863269777115,55.94372410139783,190.0,-3.1886817693036154,55.943672006944524,labels.hotels.alert
7,-3.1886817693036154,55.943672006944524,280.0,-3.1886296748503153,55.94337656461862,null
8,-3.1886296748503153,55.94337656461862,270.0,-3.1886296748503153,55.943076564618615,groups.ideas.script
9,-3.1886296748503153,55.943076564618615,150.0,-3.188889482471451,55.94322656461861,null
10,-3.188889482471451,55.94322656461861,150.0,-3.1891492900925864,55.94337656461861,null
11,-3.1891492900925864,55.94337656461861,150.0,-3.189409097713722,55.94352656461861,cars.attend.hotels
12,-3.189409097713722,55.94352656461861,130.0,-3.1896019339966277,55.943756377951544,burn.spot.across
13,-3.1896019339966277,55.943756377951544,40.0,-3.189372120663692,55.94394921423445,null
14,-3.189372120663692,55.94394921423445,50.0,-3.1891792843807862,55.94417902756739,spoon.invest.every
15,-3.1891792843807862,55.94417902756739,60.0,-3.189029284380786,55.94443883518852,null
16,-3.189029284380786,55.94443883518852,70.0,-3.1889266783377885,55.94472074297476,null
17,-3.1889266783377885,55.94472074297476,60.0,-3.1887766783377884,55.94498055059589,null
18,-3.1887766783377884,55.94498055059589,70.0,-3.188674072294791,55.94526245838213,rooms.lamp.teach
19,-3.188674072294791,55.94526245838213,70.0,-3.188571466251793,55.94554436616837,null
20,-3.188571466251793,55.94554436616837,60.0,-3.188421466251793,55.945804173789504,bend.tubes.chops
21,-3.188421466251793,55.945804173789504,350.0,-3.1881260239258893,55.9457520793362,null
22,-3.1881260239258893,55.9457520793362,350.0,-3.1878305815999854,55.9456999848829,null
23,-3.1878305815999854,55.9456999848829,0.0,-3.1875305815999853,55.9456999848829,null
24,-3.1875305815999853,55.9456999848829,350.0,-3.1872351392740814,55.9456478904296,diner.leaves.mutual
25,-3.1872351392740814,55.9456478904296,330.0,-3.186975331652946,55.9454978904296,spent.spoon.bolt
26,-3.186975331652946,55.9454978904296,30.0,-3.1867155240318104,55.9456478904296,hidden.handle.softly
27,-3.1867155240318104,55.9456478904296,270.0,-3.1867155240318104,55.945347890429595,dragon.bottle.crisp
28,-3.1867155240318104,55.945347890429595,300.0,-3.1865655240318103,55.94508808280846,null
29,-3.1865655240318103,55.94508808280846,290.0,-3.1864629179888126,55.94480617502222,rated.fired.crowds
30,-3.1864629179888126,55.94480617502222,220.0,-3.1866927313217484,55.944613338739316,artist.gets.react
31,-3.1866927313217484,55.944613338739316,0.0,-3.186392731321748,55.944613338739316,null
32,-3.186392731321748,55.944613338739316,320.0,-3.1861629179888125,55.94442050245641,organs.shape.fantastic
33,-3.1861629179888125,55.94442050245641,290.0,-3.186060311945815,55.94413859467017,null
34,-3.186060311945815,55.94413859467017,290.0,-3.1859577059028172,55.94385668688393,null
